INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Maria.Astaberg1@mail.dk', 'Maria', 'Astaberg', '4750');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Lily.Agnesmand564@mail.dk', 'Lily', 'Agnesmand', '1418');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Emily.Philipmand565@mail.dk', 'Emily', 'Philipmand', '1794');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Christian.Frederik-san566@mail.dk', 'Christian', 'Frederik-san', '3733');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Lærke.Malthe.rar567@mail.dk', 'Lærke', 'Malthe.rar', '1380');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Jacob.Eva.rar568@mail.dk', 'Jacob', 'Eva.rar', '5726');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Saga.Antonholm569@mail.dk', 'Saga', 'Antonholm', '2521');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Søren.Jørgen.zip570@mail.dk', 'Søren', 'Jørgen.zip', '2380');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Rasmus.Jakobhøj571@mail.dk', 'Rasmus', 'Jakobhøj', '1266');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Kirsten.Magnushøj572@mail.dk', 'Kirsten', 'Magnushøj', '4806');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Louise.Johanholm573@mail.dk', 'Louise', 'Johanholm', '2274');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Stephan.Augusthøj574@mail.dk', 'Stephan', 'Augusthøj', '5630');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Nora.Astridhøj575@mail.dk', 'Nora', 'Astridhøj', '897');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Marie.Emilmand576@mail.dk', 'Marie', 'Emilmand', '1978');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Michael.Mortensen577@mail.dk', 'Michael', 'Mortensen', '4252');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Benjamin.Ida.zip578@mail.dk', 'Benjamin', 'Ida.zip', '2936');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Rosa.Jakobberg579@mail.dk', 'Rosa', 'Jakobberg', '783');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Albert.Aksel.zip580@mail.dk', 'Albert', 'Aksel.zip', '2184');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Eva.Rosaberg581@mail.dk', 'Eva', 'Rosaberg', '623');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Lars.Ottohus582@mail.dk', 'Lars', 'Ottohus', '3668');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Elliot.Johan.zip583@mail.dk', 'Elliot', 'Johan.zip', '1171');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Astrid.Charlottehus584@mail.dk', 'Astrid', 'Charlottehus', '284');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Magnus.Millesen585@mail.dk', 'Magnus', 'Millesen', '3218');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Johan.Camillaholm586@mail.dk', 'Johan', 'Camillaholm', '6064');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Kurt.Asger-san587@mail.dk', 'Kurt', 'Asger-san', '430');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Oscar.Najaholm588@mail.dk', 'Oscar', 'Najaholm', '5110');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Nikolaj.Susanne-san589@mail.dk', 'Nikolaj', 'Susanne-san', '804');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Michael.Charlottesen590@mail.dk', 'Michael', 'Charlottesen', '670');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Valdemar.Williamson591@mail.dk', 'Valdemar', 'Williamson', '3325');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Jan.Nikolajsen592@mail.dk', 'Jan', 'Nikolajsen', '1044');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Hannah.Elliotmand593@mail.dk', 'Hannah', 'Elliotmand', '1249');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Laura.Christian-san594@mail.dk', 'Laura', 'Christian-san', '2836');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Clara.Frederik.zip595@mail.dk', 'Clara', 'Frederik.zip', '1047');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Ole.Estherhøj596@mail.dk', 'Ole', 'Estherhøj', '686');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Olivia.Oscarholm597@mail.dk', 'Olivia', 'Oscarholm', '4307');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Clara.Augusthøj598@mail.dk', 'Clara', 'Augusthøj', '2799');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Nikolaj.Tinason599@mail.dk', 'Nikolaj', 'Tinason', '1075');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Mikkel.Sofieson600@mail.dk', 'Mikkel', 'Sofieson', '3826');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Lærke.Mariason601@mail.dk', 'Lærke', 'Mariason', '5153');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Lars.Anton.zip602@mail.dk', 'Lars', 'Anton.zip', '319');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Camilla.Christian.zip603@mail.dk', 'Camilla', 'Christian.zip', '6455');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Naja.Millesen604@mail.dk', 'Naja', 'Millesen', '3305');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Thor.Albert-san605@mail.dk', 'Thor', 'Albert-san', '4545');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Kurt.Emil.rar606@mail.dk', 'Kurt', 'Emil.rar', '5563');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Lea.Anne.zip607@mail.dk', 'Lea', 'Anne.zip', '3432');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Theodor.Mortenholm608@mail.dk', 'Theodor', 'Mortenholm', '3580');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Emil.Sigurdholm609@mail.dk', 'Emil', 'Sigurdholm', '3408');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Agnes.Lily.zip610@mail.dk', 'Agnes', 'Lily.zip', '6569');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Christian.Louise.zip611@mail.dk', 'Christian', 'Louise.zip', '524');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Jan.Mettehus612@mail.dk', 'Jan', 'Mettehus', '4426');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Christian.Piason613@mail.dk', 'Christian', 'Piason', '4269');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Lauge.Emiliesen614@mail.dk', 'Lauge', 'Emiliesen', '251');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Rosa.Sagahøj615@mail.dk', 'Rosa', 'Sagahøj', '5728');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Anne.Lenehøj616@mail.dk', 'Anne', 'Lenehøj', '3078');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Liam.Mille.rar617@mail.dk', 'Liam', 'Mille.rar', '6507');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Frederik.Nohrberg618@mail.dk', 'Frederik', 'Nohrberg', '3738');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Jette.Janmand619@mail.dk', 'Jette', 'Janmand', '2130');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Lily.Albertehus620@mail.dk', 'Lily', 'Albertehus', '5888');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Adam.Adam-san621@mail.dk', 'Adam', 'Adam-san', '5106');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Mette.Isabellaberg622@mail.dk', 'Mette', 'Isabellaberg', '4523');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Jacob.Noah.rar623@mail.dk', 'Jacob', 'Noah.rar', '1013');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Jan.Josefinehøj624@mail.dk', 'Jan', 'Josefinehøj', '841');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'August.Agnessen625@mail.dk', 'August', 'Agnessen', '404');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Saga.Lærkeholm626@mail.dk', 'Saga', 'Lærkeholm', '1579');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Charlotte.Hansmand627@mail.dk', 'Charlotte', 'Hansmand', '5003');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Alma.Stephanmand628@mail.dk', 'Alma', 'Stephanmand', '3251');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Jens.Sofiaberg629@mail.dk', 'Jens', 'Sofiaberg', '3042');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Susanne.Frederikmand630@mail.dk', 'Susanne', 'Frederikmand', '1896');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Anne.Josefine-san631@mail.dk', 'Anne', 'Josefine-san', '4200');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Lea.Mathias-san632@mail.dk', 'Lea', 'Mathias-san', '2479');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'August.Konrad.rar633@mail.dk', 'August', 'Konrad.rar', '37');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Freja.Karlamand634@mail.dk', 'Freja', 'Karlamand', '304');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Stephan.Loneholm635@mail.dk', 'Stephan', 'Loneholm', '5743');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Anna.Claramand636@mail.dk', 'Anna', 'Claramand', '246');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Ida.Laurason637@mail.dk', 'Ida', 'Laurason', '5069');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Agnes.Nanna.zip638@mail.dk', 'Agnes', 'Nanna.zip', '1394');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Viggo.Michael-san639@mail.dk', 'Viggo', 'Michael-san', '85');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Nanna.Stormmand640@mail.dk', 'Nanna', 'Stormmand', '4014');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Susanne.Larsberg641@mail.dk', 'Susanne', 'Larsberg', '57');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Freja.Susannehøj642@mail.dk', 'Freja', 'Susannehøj', '3263');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Mette.Stormsen643@mail.dk', 'Mette', 'Stormsen', '4951');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Peter.Magnushøj644@mail.dk', 'Peter', 'Magnushøj', '4729');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Lauge.Jettehøj645@mail.dk', 'Lauge', 'Jettehøj', '4086');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Alma.Kirstensen646@mail.dk', 'Alma', 'Kirstensen', '2634');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Rosa.Emilieberg647@mail.dk', 'Rosa', 'Emilieberg', '5776');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Lily.Sofieberg648@mail.dk', 'Lily', 'Sofieberg', '731');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Mille.Evaberg649@mail.dk', 'Mille', 'Evaberg', '3375');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Marianne.Theomand650@mail.dk', 'Marianne', 'Theomand', '3543');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Thor.Valdemarmand651@mail.dk', 'Thor', 'Valdemarmand', '3635');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Carl.Viggoberg652@mail.dk', 'Carl', 'Viggoberg', '4916');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Liv.Akselsen653@mail.dk', 'Liv', 'Akselsen', '452');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Alexander.Valdemar.rar654@mail.dk', 'Alexander', 'Valdemar.rar', '5157');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Villum.Hanneson655@mail.dk', 'Villum', 'Hanneson', '1363');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Theo.Livamand656@mail.dk', 'Theo', 'Livamand', '587');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Anton.Anneholm657@mail.dk', 'Anton', 'Anneholm', '1576');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Peter.Alfredhus658@mail.dk', 'Peter', 'Alfredhus', '6073');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Tina.Laurahøj659@mail.dk', 'Tina', 'Laurahøj', '1211');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Asta.Anders.zip660@mail.dk', 'Asta', 'Anders.zip', '4821');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Eva.Claraberg661@mail.dk', 'Eva', 'Claraberg', '3878');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Karen.Maria.zip662@mail.dk', 'Karen', 'Maria.zip', '6247');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Marie.Almahøj663@mail.dk', 'Marie', 'Almahøj', '3784');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Carl.Liamholm664@mail.dk', 'Carl', 'Liamholm', '1539');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Liv.Idaholm665@mail.dk', 'Liv', 'Idaholm', '5789');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Albert.Felix.rar666@mail.dk', 'Albert', 'Felix.rar', '2413');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Nora.Jakob.zip667@mail.dk', 'Nora', 'Jakob.zip', '5585');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Karen.Elliemand668@mail.dk', 'Karen', 'Elliemand', '6274');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Per.Aksel.rar669@mail.dk', 'Per', 'Aksel.rar', '4071');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Emilie.Milas.rar670@mail.dk', 'Emilie', 'Milas.rar', '6046');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Emma.Annehøj671@mail.dk', 'Emma', 'Annehøj', '4373');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Luna.Charlotteholm672@mail.dk', 'Luna', 'Charlotteholm', '507');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Naja.Carolinesen673@mail.dk', 'Naja', 'Carolinesen', '4784');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Lærke.Sørenholm674@mail.dk', 'Lærke', 'Sørenholm', '4719');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Valdemar.Jetteholm675@mail.dk', 'Valdemar', 'Jetteholm', '1879');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Mads.Jørgen-san676@mail.dk', 'Mads', 'Jørgen-san', '692');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Jan.Søren.zip677@mail.dk', 'Jan', 'Søren.zip', '1621');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Ellie.Jette-san678@mail.dk', 'Ellie', 'Jette-san', '3714');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Magnus.Victoria.zip679@mail.dk', 'Magnus', 'Victoria.zip', '2197');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Michael.Mikkelhus680@mail.dk', 'Michael', 'Mikkelhus', '2238');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Emma.Jens.rar681@mail.dk', 'Emma', 'Jens.rar', '3683');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Hannah.Janson682@mail.dk', 'Hannah', 'Janson', '2923');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Nohr.Isabellamand683@mail.dk', 'Nohr', 'Isabellamand', '2463');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Charlotte.Ole-san684@mail.dk', 'Charlotte', 'Ole-san', '1179');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Lone.Lilyson685@mail.dk', 'Lone', 'Lilyson', '4314');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Ella.Karenholm686@mail.dk', 'Ella', 'Karenholm', '5884');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Astrid.Lilyholm687@mail.dk', 'Astrid', 'Lilyholm', '864');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Bente.Livahus688@mail.dk', 'Bente', 'Livahus', '5319');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Jan.Laugehøj689@mail.dk', 'Jan', 'Laugehøj', '5271');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'William.Lene-san690@mail.dk', 'William', 'Lene-san', '2254');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Karla.Emilyhøj691@mail.dk', 'Karla', 'Emilyhøj', '5601');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Jan.Eva.rar692@mail.dk', 'Jan', 'Eva.rar', '4481');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Louise.Mariusson693@mail.dk', 'Louise', 'Mariusson', '4953');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Rosa.Anneberg694@mail.dk', 'Rosa', 'Anneberg', '4647');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Anton.Asgersen695@mail.dk', 'Anton', 'Asgersen', '1761');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Thor.Mille.rar696@mail.dk', 'Thor', 'Mille.rar', '1837');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Thomas.Hanshus697@mail.dk', 'Thomas', 'Hanshus', '1257');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Agnes.Emiliehus698@mail.dk', 'Agnes', 'Emiliehus', '6291');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Daniel.Luna.rar699@mail.dk', 'Daniel', 'Luna.rar', '378');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Alba.Tina-san700@mail.dk', 'Alba', 'Tina-san', '5572');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Anton.Stephanson701@mail.dk', 'Anton', 'Stephanson', '1232');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Frederik.Mikkel.rar702@mail.dk', 'Frederik', 'Mikkel.rar', '3427');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Liva.Fridaberg703@mail.dk', 'Liva', 'Fridaberg', '3154');
INSERT INTO INFO (type, email, firstname, lastname, address_id) VALUES ('P', 'Konrad.Emma-san704@mail.dk', 'Konrad', 'Emma-san', '2036');
